epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,565.654,0.52866,0.42393,0.88987,0.99712,1,0.995,0.85505,0.60504,0.3374,0.94184,0.0010166,0.0010166,0.0010166
151,569.279,0.51583,0.38531,0.87351,0.99582,1,0.995,0.86072,0.58827,0.32702,0.92819,0.00101,0.00101,0.00101
152,573.053,0.46549,0.37688,0.88096,0.99479,1,0.995,0.88187,0.55308,0.3068,0.92102,0.0010034,0.0010034,0.0010034
153,576.736,0.54552,0.39653,0.87988,0.99549,1,0.995,0.88413,0.57624,0.31044,0.93509,0.0009968,0.0009968,0.0009968
154,580.37,0.52591,0.37395,0.86815,0.99574,1,0.995,0.88844,0.60601,0.32157,0.95063,0.0009902,0.0009902,0.0009902
155,584.004,0.46715,0.36627,0.85258,0.99549,1,0.995,0.887,0.62304,0.33133,0.96201,0.0009836,0.0009836,0.0009836
156,587.709,0.49354,0.36308,0.87107,1,0.99966,0.995,0.85403,0.62968,0.34278,0.95842,0.000977,0.000977,0.000977
157,591.317,0.57085,0.39366,0.90739,0.94976,1,0.99262,0.86975,0.63685,0.36096,0.96252,0.0009704,0.0009704,0.0009704
158,594.968,0.51371,0.36368,0.88698,0.95212,0.9946,0.99262,0.86643,0.62837,0.39344,0.96765,0.0009638,0.0009638,0.0009638
159,598.551,0.55381,0.41111,0.90354,0.9523,0.99838,0.99262,0.8635,0.61949,0.39741,0.96865,0.0009572,0.0009572,0.0009572
160,602.244,0.51536,0.37506,0.8845,1,0.98694,0.995,0.89126,0.60582,0.36866,0.95783,0.0009506,0.0009506,0.0009506
161,605.85,0.50941,0.35951,0.8725,1,0.99062,0.995,0.88572,0.60907,0.36575,0.9539,0.000944,0.000944,0.000944
162,609.529,0.51909,0.37522,0.88603,1,0.98799,0.995,0.8798,0.62901,0.38355,0.95626,0.0009374,0.0009374,0.0009374
163,613.097,0.50074,0.38467,0.9017,0.94967,1,0.99262,0.86249,0.654,0.39177,0.95916,0.0009308,0.0009308,0.0009308
164,616.882,0.54603,0.38166,0.90395,0.95093,1,0.99262,0.87963,0.62582,0.40391,0.94777,0.0009242,0.0009242,0.0009242
165,620.513,0.46633,0.35892,0.86709,0.95236,0.99953,0.99024,0.86307,0.60303,0.41116,0.93517,0.0009176,0.0009176,0.0009176
166,624.169,0.50424,0.36558,0.86453,0.95229,0.99814,0.99024,0.88383,0.5725,0.40999,0.9223,0.000911,0.000911,0.000911
167,627.743,0.48657,0.35076,0.87522,0.94743,0.95,0.98795,0.88701,0.54663,0.43952,0.91323,0.0009044,0.0009044,0.0009044
168,631.493,0.51859,0.35637,0.88246,0.97755,0.95,0.99045,0.86042,0.59571,0.43803,0.92201,0.0008978,0.0008978,0.0008978
169,635.076,0.50881,0.39887,0.8894,0.98017,0.95,0.99045,0.86612,0.64106,0.42753,0.93597,0.0008912,0.0008912,0.0008912
170,638.604,0.47063,0.37468,0.87351,0.95227,0.99769,0.99262,0.86788,0.65207,0.37485,0.94826,0.0008846,0.0008846,0.0008846
171,642.297,0.48353,0.36362,0.88743,1,0.99316,0.995,0.87204,0.63414,0.3602,0.94863,0.000878,0.000878,0.000878
172,646.042,0.48528,0.38874,0.8892,0.99882,1,0.995,0.89866,0.57866,0.33356,0.9356,0.0008714,0.0008714,0.0008714
173,649.746,0.50095,0.36582,0.88174,0.9985,1,0.995,0.8881,0.57275,0.33127,0.93379,0.0008648,0.0008648,0.0008648
174,653.31,0.49007,0.37652,0.87801,0.99841,1,0.995,0.89034,0.56955,0.33355,0.93327,0.0008582,0.0008582,0.0008582
175,657.111,0.43789,0.35476,0.86695,0.99763,1,0.995,0.88185,0.56806,0.33826,0.93339,0.0008516,0.0008516,0.0008516
176,661.616,0.49138,0.36597,0.89123,1,0.99986,0.995,0.85133,0.63029,0.36465,0.96581,0.000845,0.000845,0.000845
177,665.159,0.52111,0.35876,0.87876,1,0.99919,0.995,0.83521,0.66605,0.36485,0.9824,0.0008384,0.0008384,0.0008384
178,668.766,0.51694,0.37271,0.88209,1,0.99793,0.995,0.82706,0.67072,0.35965,0.98086,0.0008318,0.0008318,0.0008318
179,672.326,0.49834,0.35741,0.88729,1,0.99282,0.995,0.81688,0.67166,0.37828,0.97917,0.0008252,0.0008252,0.0008252
180,676.135,0.515,0.3806,0.90484,0.95227,0.99769,0.99262,0.82804,0.6565,0.3886,0.96206,0.0008186,0.0008186,0.0008186
181,679.77,0.47464,0.34761,0.87361,0.95221,0.99631,0.99262,0.83558,0.62074,0.39083,0.95231,0.000812,0.000812,0.000812
182,683.434,0.49809,0.34174,0.89229,0.95224,0.99701,0.99262,0.86851,0.56676,0.38565,0.94213,0.0008054,0.0008054,0.0008054
183,687.097,0.46489,0.36942,0.85793,0.95119,1,0.99262,0.88027,0.54675,0.3694,0.93522,0.0007988,0.0007988,0.0007988
184,690.879,0.48765,0.33887,0.84616,0.9496,1,0.99262,0.89481,0.55549,0.37767,0.93013,0.0007922,0.0007922,0.0007922
185,694.45,0.51949,0.39079,0.88459,0.95071,1,0.99262,0.89842,0.57126,0.39555,0.92841,0.0007856,0.0007856,0.0007856
186,698.022,0.46596,0.34438,0.85666,0.95231,0.99843,0.99262,0.8913,0.58361,0.40211,0.92953,0.000779,0.000779,0.000779
187,701.71,0.49449,0.36807,0.86064,0.95072,1,0.99262,0.88343,0.57907,0.37427,0.93131,0.0007724,0.0007724,0.0007724
188,705.482,0.54118,0.39048,0.89184,0.95236,0.99947,0.99262,0.86032,0.57798,0.3627,0.92948,0.0007658,0.0007658,0.0007658
189,709.098,0.52306,0.36233,0.88337,0.95232,0.99876,0.99262,0.84673,0.60634,0.37633,0.93539,0.0007592,0.0007592,0.0007592
190,712.737,0.52714,0.37697,0.88335,0.95226,0.99752,0.99262,0.83862,0.63334,0.39056,0.94189,0.0007526,0.0007526,0.0007526
191,716.336,0.47783,0.32994,0.86601,0.95223,0.99677,0.99262,0.8322,0.65992,0.39932,0.94673,0.000746,0.000746,0.000746
192,720.039,0.4518,0.34871,0.84957,0.95224,0.99696,0.99262,0.86238,0.59837,0.40552,0.92757,0.0007394,0.0007394,0.0007394
193,723.661,0.47064,0.34315,0.88179,0.94806,0.95,0.99045,0.86603,0.58183,0.41666,0.92805,0.0007328,0.0007328,0.0007328
194,727.285,0.4634,0.3383,0.87492,0.95224,0.99706,0.99262,0.85452,0.60691,0.3947,0.94224,0.0007262,0.0007262,0.0007262
195,730.924,0.47759,0.3423,0.87175,0.95225,0.99725,0.99262,0.84866,0.62287,0.37385,0.95585,0.0007196,0.0007196,0.0007196
196,734.63,0.49439,0.33039,0.88269,0.95225,0.9973,0.99262,0.87639,0.5897,0.36002,0.93978,0.000713,0.000713,0.000713
197,738.394,0.48689,0.36397,0.89055,0.95223,0.99691,0.99262,0.87421,0.56991,0.35213,0.92971,0.0007064,0.0007064,0.0007064
198,741.942,0.45626,0.3227,0.86281,0.95222,0.99661,0.99262,0.88775,0.54794,0.34635,0.92321,0.0006998,0.0006998,0.0006998
199,745.489,0.47362,0.32812,0.85964,0.95231,0.99849,0.99262,0.8875,0.53301,0.347,0.91904,0.0006932,0.0006932,0.0006932
200,749.249,0.51132,0.37893,0.8794,0.95765,0.95,0.99262,0.90551,0.53161,0.34022,0.92261,0.0006866,0.0006866,0.0006866
201,752.881,0.50873,0.34417,0.89347,1,0.97893,0.995,0.89744,0.55397,0.3361,0.9266,0.00068,0.00068,0.00068
202,756.521,0.4828,0.34525,0.86937,0.94966,1,0.99262,0.89901,0.55792,0.33415,0.92779,0.0006734,0.0006734,0.0006734
203,760.217,0.47127,0.34247,0.87378,0.95,1,0.99262,0.89432,0.54024,0.33026,0.92182,0.0006668,0.0006668,0.0006668
204,763.833,0.45996,0.33721,0.85609,0.95152,1,0.98786,0.88779,0.52863,0.34544,0.92013,0.0006602,0.0006602,0.0006602
205,769.174,0.42322,0.31808,0.86377,0.9523,0.99835,0.98786,0.8842,0.54548,0.36154,0.93168,0.0006536,0.0006536,0.0006536
206,772.762,0.48197,0.32516,0.8684,0.95225,0.99728,0.97833,0.87282,0.55498,0.37291,0.9384,0.000647,0.000647,0.000647
207,776.324,0.43039,0.31581,0.83182,0.94744,0.95,0.96795,0.86189,0.56418,0.38052,0.94286,0.0006404,0.0006404,0.0006404
208,780.083,0.48094,0.3521,0.88672,0.94751,0.95,0.91768,0.82629,0.64606,0.36229,0.99417,0.0006338,0.0006338,0.0006338
209,783.641,0.49073,0.34189,0.87727,0.94751,0.95,0.91483,0.82273,0.63832,0.34638,0.98864,0.0006272,0.0006272,0.0006272
210,787.295,0.46124,0.3441,0.87303,0.94751,0.95,0.91466,0.81562,0.64181,0.35783,0.98517,0.0006206,0.0006206,0.0006206
211,790.882,0.47124,0.32202,0.84841,0.9475,0.95,0.91825,0.82541,0.64122,0.36619,0.98142,0.000614,0.000614,0.000614
212,794.547,0.49784,0.3292,0.88996,0.94743,0.95,0.93966,0.83245,0.66318,0.39241,0.98085,0.0006074,0.0006074,0.0006074
213,798.188,0.44556,0.31915,0.86541,0.9475,0.95,0.9445,0.82033,0.61949,0.41195,0.95787,0.0006008,0.0006008,0.0006008
214,801.745,0.44947,0.32588,0.86259,0.9475,0.95,0.94434,0.83628,0.59449,0.41712,0.94535,0.0005942,0.0005942,0.0005942
215,805.31,0.45546,0.31249,0.8521,0.94747,0.95,0.9445,0.83636,0.58191,0.4124,0.9382,0.0005876,0.0005876,0.0005876
216,809.026,0.43116,0.30154,0.81122,0.94746,0.95,0.95,0.84421,0.5795,0.39699,0.93199,0.000581,0.000581,0.000581
217,812.615,0.4423,0.29363,0.85968,0.94745,0.95,0.95239,0.83709,0.60933,0.40263,0.94506,0.0005744,0.0005744,0.0005744
218,816.232,0.48956,0.35072,0.89233,0.94799,0.95,0.95925,0.84691,0.62602,0.39514,0.96057,0.0005678,0.0005678,0.0005678
219,819.865,0.47929,0.32479,0.87163,0.94863,0.95,0.95925,0.85539,0.63134,0.34503,0.97225,0.0005612,0.0005612,0.0005612
220,824.101,0.43789,0.30173,0.86723,0.9492,0.95,0.95925,0.83294,0.63137,0.33354,0.97952,0.0005546,0.0005546,0.0005546
221,828.354,0.49734,0.34009,0.89198,0.9488,0.95,0.95925,0.84691,0.62937,0.33885,0.97915,0.000548,0.000548,0.000548
222,831.989,0.46377,0.32105,0.84292,0.94841,0.95,0.95925,0.8418,0.63147,0.34006,0.98041,0.0005414,0.0005414,0.0005414
223,835.617,0.50584,0.34118,0.8748,0.9482,0.95,0.95925,0.84911,0.64185,0.34309,0.9803,0.0005348,0.0005348,0.0005348
224,839.285,0.46067,0.32105,0.86901,0.95,0.95,0.971,0.8718,0.62832,0.36394,0.97564,0.0005282,0.0005282,0.0005282
225,842.873,0.47076,0.31305,0.88062,0.95,0.95,0.971,0.87459,0.60645,0.35617,0.97259,0.0005216,0.0005216,0.0005216
226,846.469,0.46609,0.315,0.86936,0.95,0.95,0.971,0.87554,0.58884,0.35013,0.96741,0.000515,0.000515,0.000515
227,849.986,0.47386,0.30009,0.85987,0.95,0.95,0.971,0.88188,0.58183,0.3488,0.9631,0.0005084,0.0005084,0.0005084
228,853.718,0.47071,0.30851,0.87247,0.95,0.95,0.971,0.87284,0.62055,0.34575,0.97174,0.0005018,0.0005018,0.0005018
229,857.337,0.41417,0.29029,0.84257,0.95,0.95,0.971,0.86461,0.64966,0.35097,0.97669,0.0004952,0.0004952,0.0004952
230,860.992,0.46361,0.308,0.85154,0.95,0.95,0.971,0.85632,0.66908,0.33985,0.98225,0.0004886,0.0004886,0.0004886
231,864.779,0.43446,0.29836,0.84744,0.95,0.95,0.971,0.85946,0.65281,0.33973,0.97652,0.000482,0.000482,0.000482
232,868.474,0.46485,0.31112,0.8672,0.95,0.95,0.971,0.88511,0.59017,0.31836,0.96128,0.0004754,0.0004754,0.0004754
233,872.093,0.44293,0.29832,0.87565,0.94743,0.95,0.96714,0.88824,0.57404,0.3152,0.95736,0.0004688,0.0004688,0.0004688
234,875.727,0.43011,0.28849,0.86231,0.94738,0.95,0.96714,0.87678,0.57471,0.32199,0.95773,0.0004622,0.0004622,0.0004622
235,879.503,0.44381,0.29353,0.85368,0.94743,0.95,0.96714,0.87076,0.58355,0.34099,0.96071,0.0004556,0.0004556,0.0004556
236,883.266,0.45041,0.34799,0.87819,0.94745,0.95,0.96714,0.87076,0.60536,0.34684,0.96563,0.000449,0.000449,0.000449
237,886.836,0.46319,0.30902,0.86384,0.94744,0.95,0.96714,0.87085,0.59208,0.34743,0.9608,0.0004424,0.0004424,0.0004424
238,890.487,0.46091,0.31589,0.86402,0.94743,0.95,0.96714,0.87913,0.57255,0.34355,0.95333,0.0004358,0.0004358,0.0004358
239,894.121,0.44875,0.29402,0.8721,0.94743,0.95,0.96714,0.87495,0.56544,0.33989,0.94997,0.0004292,0.0004292,0.0004292
240,897.901,0.42274,0.30118,0.86956,0.94744,0.95,0.9628,0.87165,0.58024,0.34676,0.95854,0.0004226,0.0004226,0.0004226
241,901.576,0.47313,0.32865,0.88558,0.94746,0.95,0.9628,0.86677,0.60099,0.34551,0.96524,0.000416,0.000416,0.000416
242,905.215,0.48361,0.29944,0.86712,0.94745,0.95,0.9628,0.85334,0.63275,0.34693,0.97684,0.0004094,0.0004094,0.0004094
243,908.82,0.44123,0.27933,0.87559,0.94749,0.95,0.9628,0.83598,0.6348,0.34116,0.97322,0.0004028,0.0004028,0.0004028
244,912.513,0.40283,0.27283,0.847,0.94749,0.95,0.9628,0.85612,0.63959,0.34058,0.97272,0.0003962,0.0003962,0.0003962
245,916.024,0.4343,0.32588,0.85541,0.94749,0.95,0.9628,0.84787,0.64278,0.34198,0.97091,0.0003896,0.0003896,0.0003896
246,919.716,0.43691,0.28665,0.83879,0.94749,0.95,0.96375,0.84239,0.65634,0.33997,0.96963,0.000383,0.000383,0.000383
247,923.386,0.46765,0.34977,0.87113,0.94751,0.95,0.96375,0.85179,0.65507,0.33345,0.96854,0.0003764,0.0003764,0.0003764
248,927.17,0.47484,0.31961,0.88482,0.94744,0.95,0.96591,0.85785,0.64043,0.34407,0.96569,0.0003698,0.0003698,0.0003698
249,930.7,0.48949,0.31137,0.87025,0.94745,0.95,0.96591,0.8591,0.64114,0.34436,0.96704,0.0003632,0.0003632,0.0003632
250,934.219,0.4286,0.29887,0.85298,0.94742,0.95,0.9628,0.85343,0.63911,0.34589,0.96984,0.0003566,0.0003566,0.0003566
251,937.837,0.43602,0.30816,0.85933,0.94738,0.95,0.96192,0.86172,0.62642,0.34509,0.9686,0.00035,0.00035,0.00035
252,941.545,0.44034,0.29494,0.84396,0.94744,0.95,0.9628,0.86566,0.57772,0.33818,0.95884,0.0003434,0.0003434,0.0003434
253,945.231,0.41716,0.27336,0.84362,0.94742,0.95,0.96111,0.8635,0.55195,0.33283,0.94992,0.0003368,0.0003368,0.0003368
254,948.871,0.42313,0.3145,0.83646,0.94745,0.95,0.96192,0.87258,0.54005,0.31529,0.94359,0.0003302,0.0003302,0.0003302
255,952.517,0.46157,0.28358,0.86707,0.94747,0.95,0.96192,0.87946,0.53963,0.30892,0.94394,0.0003236,0.0003236,0.0003236
256,956.212,0.45173,0.29735,0.85503,0.94745,0.95,0.96478,0.87383,0.55142,0.31181,0.94413,0.000317,0.000317,0.000317
257,959.837,0.41069,0.30579,0.85096,0.94744,0.95,0.96591,0.87858,0.5718,0.32798,0.94643,0.0003104,0.0003104,0.0003104
258,963.445,0.4338,0.29845,0.85654,0.94742,0.95,0.96714,0.87709,0.58976,0.33015,0.95034,0.0003038,0.0003038,0.0003038
259,967.015,0.45279,0.29955,0.86891,0.94743,0.95,0.96714,0.87156,0.61016,0.33799,0.95374,0.0002972,0.0002972,0.0002972
260,970.752,0.43445,0.2976,0.85556,0.94746,0.95,0.96591,0.87916,0.61548,0.35049,0.95218,0.0002906,0.0002906,0.0002906
261,974.387,0.40473,0.26611,0.86688,0.94749,0.95,0.96591,0.88533,0.59982,0.34425,0.9497,0.000284,0.000284,0.000284
262,978.112,0.40917,0.27111,0.83542,0.9475,0.95,0.96591,0.87121,0.58646,0.33514,0.95014,0.0002774,0.0002774,0.0002774
263,981.676,0.423,0.26608,0.85921,0.94752,0.95,0.96964,0.88234,0.57633,0.32073,0.94909,0.0002708,0.0002708,0.0002708
264,985.336,0.40288,0.29341,0.86534,0.94752,0.95,0.96464,0.86745,0.58001,0.33005,0.94888,0.0002642,0.0002642,0.0002642
265,988.927,0.42897,0.27294,0.84946,0.94753,0.95,0.96341,0.8697,0.58555,0.34014,0.95142,0.0002576,0.0002576,0.0002576
266,992.525,0.40015,0.2861,0.85304,0.94752,0.95,0.96091,0.86411,0.59743,0.35277,0.95402,0.000251,0.000251,0.000251
267,996.097,0.43786,0.31033,0.86887,0.94752,0.95,0.96091,0.86788,0.60111,0.36078,0.95686,0.0002444,0.0002444,0.0002444
268,999.764,0.38794,0.264,0.83264,0.94754,0.95,0.96091,0.8689,0.58778,0.35974,0.95484,0.0002378,0.0002378,0.0002378
269,1003.31,0.45922,0.31597,0.86141,0.94754,0.95,0.95841,0.87422,0.56984,0.34251,0.95134,0.0002312,0.0002312,0.0002312
270,1006.83,0.43125,0.33055,0.86003,0.94749,0.95,0.95591,0.87153,0.55783,0.33685,0.94971,0.0002246,0.0002246,0.0002246
271,1010.49,0.45835,0.29802,0.87396,0.94753,0.95,0.95591,0.87142,0.54913,0.32887,0.9487,0.000218,0.000218,0.000218
272,1014.28,0.42415,0.27454,0.84862,0.94749,0.95,0.94591,0.86566,0.55327,0.32679,0.95281,0.0002114,0.0002114,0.0002114
273,1017.91,0.42934,0.28231,0.87916,0.94745,0.95,0.94591,0.86361,0.56657,0.3278,0.95589,0.0002048,0.0002048,0.0002048
274,1021.57,0.44408,0.29938,0.85888,0.94745,0.95,0.94591,0.86341,0.57367,0.32882,0.95794,0.0001982,0.0001982,0.0001982
275,1025.11,0.3985,0.2606,0.84542,0.94747,0.95,0.94591,0.85931,0.58578,0.3299,0.96279,0.0001916,0.0001916,0.0001916
276,1028.77,0.40019,0.27108,0.84132,0.94751,0.95,0.95091,0.85561,0.60098,0.32129,0.97098,0.000185,0.000185,0.000185
277,1032.36,0.38988,0.26785,0.84881,0.94751,0.95,0.95341,0.85446,0.61056,0.32177,0.97464,0.0001784,0.0001784,0.0001784
278,1036.53,0.42074,0.2705,0.84881,0.94752,0.95,0.95591,0.85599,0.62442,0.32594,0.98129,0.0001718,0.0001718,0.0001718
279,1040.16,0.40576,0.28302,0.8725,0.94753,0.95,0.96091,0.86359,0.63619,0.33081,0.98698,0.0001652,0.0001652,0.0001652
280,1043.98,0.409,0.26845,0.81576,0.94755,0.95,0.96091,0.86359,0.63795,0.32629,0.98819,0.0001586,0.0001586,0.0001586
281,1047.64,0.43702,0.27597,0.85043,0.94753,0.95,0.95591,0.85851,0.63618,0.32413,0.98937,0.000152,0.000152,0.000152
282,1051.27,0.44535,0.28506,0.85735,0.94751,0.95,0.95591,0.85869,0.63359,0.3158,0.99009,0.0001454,0.0001454,0.0001454
283,1054.99,0.44237,0.27517,0.89328,0.94752,0.95,0.95591,0.85851,0.62873,0.32222,0.98836,0.0001388,0.0001388,0.0001388
284,1058.68,0.3643,0.24754,0.82709,0.94752,0.95,0.95341,0.85617,0.60956,0.31433,0.98172,0.0001322,0.0001322,0.0001322
285,1062.25,0.39815,0.2675,0.84893,0.94748,0.95,0.95091,0.85425,0.60187,0.31627,0.97935,0.0001256,0.0001256,0.0001256
286,1065.92,0.41185,0.26865,0.84838,0.9475,0.95,0.95091,0.85516,0.59688,0.31492,0.97738,0.000119,0.000119,0.000119
287,1069.54,0.39469,0.26734,0.83965,0.94749,0.95,0.95091,0.85459,0.59188,0.31372,0.97698,0.0001124,0.0001124,0.0001124
288,1073.21,0.43589,0.28315,0.8759,0.94748,0.95,0.94125,0.85873,0.58731,0.31778,0.97539,0.0001058,0.0001058,0.0001058
289,1076.89,0.39119,0.25766,0.84208,0.94748,0.95,0.94875,0.85954,0.59371,0.31412,0.97784,9.92E-05,9.92E-05,9.92E-05
290,1080.53,0.4028,0.27728,0.84787,0.94748,0.95,0.95125,0.8596,0.59512,0.31264,0.97794,9.26E-05,9.26E-05,9.26E-05
291,1093.55,0.35756,0.24064,0.79245,0.94749,0.95,0.95125,0.85596,0.60212,0.31388,0.98033,8.60E-05,8.60E-05,8.60E-05
292,1099.63,0.35839,0.24318,0.79279,0.9475,0.95,0.94625,0.85211,0.6077,0.31373,0.98369,7.94E-05,7.94E-05,7.94E-05
293,1103.38,0.34963,0.252,0.80894,0.94751,0.95,0.94625,0.85211,0.61002,0.31287,0.98461,7.28E-05,7.28E-05,7.28E-05
294,1107.06,0.36476,0.23414,0.81085,0.94751,0.95,0.95125,0.85669,0.61419,0.3124,0.98629,6.62E-05,6.62E-05,6.62E-05
295,1110.82,0.34724,0.22955,0.78394,0.94753,0.95,0.95228,0.85793,0.61077,0.31216,0.98358,5.96E-05,5.96E-05,5.96E-05
296,1114.7,0.37075,0.23484,0.8196,0.94753,0.95,0.95375,0.85927,0.607,0.30974,0.98313,5.30E-05,5.30E-05,5.30E-05
297,1118.42,0.3527,0.23361,0.82445,0.94754,0.95,0.94716,0.85391,0.60604,0.3101,0.98357,4.64E-05,4.64E-05,4.64E-05
298,1121.93,0.37115,0.23325,0.8143,0.94755,0.95,0.94716,0.85391,0.60417,0.3092,0.98395,3.98E-05,3.98E-05,3.98E-05
299,1125.34,0.34204,0.22236,0.78553,0.94752,0.95,0.94716,0.85391,0.60424,0.31017,0.98388,3.32E-05,3.32E-05,3.32E-05
300,1128.98,0.35884,0.23523,0.82426,0.94753,0.95,0.94966,0.85052,0.60253,0.30655,0.98297,2.66E-05,2.66E-05,2.66E-05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MAX,MAX,MIN,MIN,MIN,MAX,MAX,MAX,MAX,MIN,MIN,MIN,,,
300,1128.98,0.34204,0.22236,0.78394,1,1,0.995,0.90551,0.50377,0.30655,0.91323,,,
